control_number,specific_name,generic_name,category,qty,unit,origin,ship_date
2014521355,FALLOW,DEER,TRO,2,NO,NZ,8/24/14
2014521355,HIMILAYAN,TAHR,TRO,1,NO,NZ,8/24/14
2014521355,DOMESTIC,SHEEP,TRO,3,NO,NZ,8/24/14
2014521355,WILD,BOAR,TRO,2,NO,NZ,8/24/14
2014521355,RED-NECKED,WALLABY,TRO,1,NO,NZ,8/24/14
2014521355,BRUSHTAIL,POSSUM,TRO,1,NO,NZ,8/24/14
2014521431,,WEEVIL,LIV,600,NO,CH,9/4/14
2014522223,,FISH,EXT,4800,NO,JP,8/29/14
2014522223,,FISH,EXT,1800,NO,JP,8/29/14
2014522226,,WHELK,SPR,1512,NO,CN,9/2/14
2014522228,,GEODUCK,LIV,65000,NO,CA,9/4/14
2014522229,,NAIAD,SPR,576,NO,IN,9/4/14
2014522230,GREAT PEARL,OYSTER,JWL,205,NO,PH,8/31/14
2014522230,ABALONE,SHELL,JWL,183,NO,NZ,8/31/14
2014522230,,SHELL,JWL,49,NO,US,8/31/14
2014522230,,OYSTER,JWL,44,NO,PF,8/31/14
2014522230,,SEA FAN,JWL,6,NO,CN,8/31/14
2014522230,,OYSTER,JWL,8,NO,PH,8/31/14
2014522234,,ELK,TRO,1,NO,AR,8/15/14
2014522413,,OYSTER,SPR,136,NO,CN,8/26/14
2014523112,,BLESBOK,SKU,1,NO,ZA,8/25/14
2014523112,,GEMSBOK,SKU,1,NO,ZA,8/25/14
2014523112,,KLIPSPRINGER,SKU,1,NO,ZA,8/25/14
2014523112,COMMON,TSESSEBE,SKU,1,NO,ZA,8/25/14
2014523112,,IMPALA,SKU,1,NO,ZA,8/25/14
2014523323,BUSH,DUIKER,TRO,1,NO,ZA,8/10/14
2014523323,GREATER,KUDU,TRO,3,NO,ZA,8/10/14
2014523323,,NYALA,TRO,1,NO,ZA,8/10/14
2014523323,DESERT,WARTHOG,TRO,1,NO,ZA,8/10/14
2014523323,,IMPALA,TRO,2,NO,ZA,8/10/14
2014523323,,BLESBOK,TRO,4,NO,ZA,8/10/14
2014523323,BURCHELL'S,ZEBRA,TRO,1,NO,NA,8/10/14
2014523805,OLIVE,FLOUNDER,LIV,264,NO,KR,9/4/14
2014523805,RIDGED-EYE,FLOUNDER,LIV,160,NO,KR,9/4/14
2014523958,,ELK,TRO,2,NO,NZ,8/29/14
2014523958,HIMILAYAN,TAHR,TRO,2,NO,NZ,8/29/14
2014523958,ALPINE,CHAMOIS,TRO,2,NO,NZ,8/29/14
2014523973,,LECHWE,TRO,1,NO,ZA,8/30/14
2014523973,BLACK,WILDEBEEST,TRO,1,NO,ZA,8/30/14
2014523973,,SPRINGBOK,TRO,1,NO,ZA,8/30/14
2014523973,,GEMSBOK,TRO,1,NO,ZA,8/30/14
2014524024,OLIVE,FLOUNDER,LIV,146,NO,KR,9/4/14
2014524035,GREATER,KUDU,TRO,1,NO,ZA,8/31/14
2014524035,,GEMSBOK,TRO,1,NO,ZA,8/31/14
2014524035,COMMON,WARTHOG,TRO,2,NO,ZA,8/31/14
2014524035,BLUE,WILDEBEEST,TRO,2,NO,ZA,8/31/14
2014524035,,IMPALA,TRO,2,NO,ZA,8/31/14
2014524035,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,8/31/14
2014524224,,COYOTE,TRI,67,NO,US,9/3/14
2014524224,EUROPEAN,RABBIT,TRI,60,NO,CN,9/3/14
2014524224,ARCTIC,FOX,TRI,16,NO,FI,9/3/14
2014525012,,COCKATIEL,LIV,1,NO,US,9/8/14
2014525015,ARGENTINE SHORTFIN,SQUID,BOD,48000,KG,AR,9/6/14
2014525018,JAPANESE FALSE,CERITH,SPR,7584,NO,CN,9/1/14
2014525018,,STARFISH,BOD,5388,NO,CN,9/1/14
2014525018,STONY,CORAL,CPR,2196,NO,CN,9/1/14
2014525018,MOLLUSC,SHELL,SPR,2196,NO,CN,9/1/14
2014525022,,ELK,MEA,12758,KG,NZ,9/4/14
2014525030,JAPANESE,QUAIL,EGG,4080,KG,TH,8/29/14
2014525624,,WHELK,SPR,630,NO,CN,8/18/14
2014525624,SOUTHERN AFRICAN,OSTRICH,FEA,234,NO,CN,8/18/14
2014525667,GOLDEN,CUTTLEFISH,MEA,872,KG,TW,9/4/14
2014525667,COMMON,OCTOPUS,MEA,95,KG,TW,9/4/14
2014525667,JUMBO,SQUID,MEA,238,KG,TW,9/4/14
2014525667,JUMBO,SQUID,MEA,114,KG,TW,9/4/14
2014525667,,SQUID,MEA,545,KG,TW,9/4/14
2014525687,COMMON,ELAND,TRO,2,NO,MZ,8/30/14
2014525687,AFRICAN,BUFFALO,TRO,2,NO,MZ,8/30/14
2014525687,,NYALA,TRO,1,NO,MZ,8/30/14
2014525687,SABLE,ANTELOPE,TRO,2,NO,MZ,8/30/14
2014525687,,BUSHBUCK,TRO,1,NO,MZ,8/30/14
2014525687,,BUSH-PIG,TRO,1,NO,MZ,8/30/14
2014525688,WHITE-TAILED,DEER,LPS,420,NO,US,9/2/14
2014525688,AMERICAN,BISON,LPS,480,NO,US,9/2/14
2014525709,AMERICAN BLACK,BEAR,SKI,1,NO,CA,9/3/14
2014525722,COMMON,ELAND,TRO,1,NO,NA,8/30/14
2014525722,,GEMSBOK,TRO,2,NO,NA,8/30/14
2014525722,,HARTEBEEST,TRO,1,NO,NA,8/30/14
2014525722,,SPRINGBOK,TRO,1,NO,NA,8/30/14
2014525722,DESERT,WARTHOG,TRO,1,NO,NA,8/30/14
2014525722,BLACK,WILDEBEEST,TRO,1,NO,NA,8/30/14
2014525722,BLUE,WILDEBEEST,TRO,1,NO,NA,8/30/14
2014525722,HARTMANN'S MT.,ZEBRA,TRO,1,NO,NA,8/30/14
2014525760,,BLESBOK,TRO,1,NO,NA,8/30/14
2014525760,,SPRINGBOK,TRO,2,NO,NA,8/30/14
2014525760,BLACK,WILDEBEEST,TRO,1,NO,NA,8/30/14
2014525761,GREAT PEARL,OYSTER,JWL,211,NO,PH,9/5/14
2014525761,ABALONE,SHELL,JWL,187,NO,NZ,9/5/14
2014525761,,SHELL,JWL,40,NO,US,9/5/14
2014525761,,OYSTER,JWL,57,NO,PF,9/5/14
2014525761,,SEA FAN,JWL,4,NO,CN,9/5/14
2014525761,,OYSTER,JWL,19,NO,PH,9/5/14
2014525764,PEARL,MUSSEL,SPR,11556,NO,CN,9/5/14
2014525764,PEARL,MUSSEL,SPR,1440,NO,CN,9/5/14
2014525766,CAPIZ,SHELL,SPR,450,NO,PH,9/9/14
2014526145,,SQUID,MEA,1371,KG,TH,9/8/14
2014526149,BEKA,SQUID,MEA,169,KG,KR,9/10/14
2014526158,,SHELL,SHE,2,NO,ID,8/31/14
2014526165,PEARL,MUSSEL,SPR,7,NO,VN,9/8/14
2014526165,GREAT PEARL,OYSTER,SPR,37,NO,VN,9/8/14
2014526165,PEARL,MUSSEL,SPR,6,NO,VN,9/8/14
2014526169,PEARL,MUSSEL,SPR,116,NO,VN,9/8/14
2014526171,PEARL,MUSSEL,SPR,60,NO,VN,9/8/14
2014526171,GREAT PEARL,OYSTER,SPR,92,NO,VN,9/8/14
2014526201,MOLLUSC,SHELL,SHE,2980,NO,PH,9/10/14
2014526201,,STARFISH,BOD,23920,NO,PH,9/10/14
2014526201,MOLLUSC,SHELL,SPR,1820,NO,PH,9/10/14
2014526201,ECCENTRIC,SANDDOLLAR,BOD,120000,NO,PH,9/10/14
2014526204,CAPIZ,SHELL,SPR,102,NO,IN,9/8/14
2014526215,WHITE-TAILED,DEER,HAP,2100,NO,US,9/6/14
2014526215,EUROPEAN,RABBIT,HAP,2100,NO,CN,9/6/14
2014526215,COMMON,PHEASANT,FEA,4200,NO,CN,9/6/14
2014526386,AMERICAN,MARTEN,SKI,2,NO,CA,8/19/14
2014526412,,GEODUCK,LIV,50000,NO,CA,9/10/14
2014526422,AFRICAN,LION,TRO,1,NO,ZA,9/4/14
2014526434,AFRICAN,LION,TRO,1,NO,ZA,9/4/14
2014526439,,BLESBOK,LPL,1,NO,ZA,9/4/14
2014526460,,SQUID,UNS,11301,KG,CN,9/11/14
2014526461,GREAT PEARL,OYSTER,JWL,265,NO,PH,9/7/14
2014526461,ABALONE,SHELL,JWL,170,NO,NZ,9/7/14
2014526461,,SHELL,JWL,19,NO,US,9/7/14
2014526461,,OYSTER,JWL,53,NO,PF,9/7/14
2014526461,,OYSTER,JWL,69,NO,PH,9/7/14
2014526462,,SQUID,MEA,1,KG,CN,9/3/14
2014526464,EUROPEAN,RABBIT,GAR,288,NO,AU,9/8/14
2014526477,ARGENTINE SHORTFIN,SQUID,MEA,50150,KG,AR,9/11/14
2014527030,,SQUID,MEA,6,KG,NZ,9/9/14
2014527238,SPANISH,IBEX,TRO,2,NO,ES,9/4/14
2014527255,AMERICAN BLACK,BEAR,SKI,1,NO,CA,9/8/14
2014527255,AMERICAN BLACK,BEAR,SKU,1,NO,CA,9/8/14
2014527268,,SQUID,UNS,11358,KG,CN,9/11/14
2014527272,EUROPEAN,RABBIT,GAR,279,NO,AU,9/9/14
2014527922,AFRICAN,ELEPHANT,KEY,52,NO,XX,8/12/14
2014527994,EURASIAN,ELK,LPL,7,NO,FI,9/4/14
2014527994,AMERICAN,ALLIGATOR,LPL,3,NO,US,9/4/14
2014527997,SERVAL,X DOMESTIC CAT,LIV,2,NO,CA,9/11/14
2014528539,N. PACIFIC GIANT,OCTOPUS,MEA,720,KG,VN,9/17/14
2014528539,,OCTOPUS,MEA,900,KG,VN,9/17/14
2014528539,BEKA,SQUID,MEA,868,KG,KR,9/17/14
2014528539,GOLDEN,CUTTLEFISH,MEA,330,KG,KR,9/17/14
2014528540,GREAT PEARL,OYSTER,JWL,238,NO,PH,9/12/14
2014528540,ABALONE,SHELL,JWL,239,NO,NZ,9/12/14
2014528540,,SHELL,JWL,33,NO,US,9/12/14
2014528540,,OYSTER,JWL,67,NO,PF,9/12/14
2014528540,,SEA FAN,JWL,2,NO,CN,9/12/14
2014528540,,OYSTER,JWL,37,NO,PH,9/12/14
2014528542,ARGENTINE SHORTFIN,SQUID,MEA,102190,KG,AR,9/14/14
2014528555,CAPIZ,SHELL,SPR,20,NO,PH,9/15/14
2014529443,,WATERBUCK,TRO,1,NO,ZA,9/9/14
2014529364,CAPIZ,SHELL,SPR,720,NO,PH,9/15/14
2014529431,BRINE,SHRIMP,EGL,11128,NO,CN,9/13/14
2014529443,AFRICAN,BUFFALO,TRO,1,NO,ZA,9/9/14
2014529443,COMMON,WARTHOG,TRO,1,NO,ZA,9/9/14
2014529443,BLUE,WILDEBEEST,TRO,1,NO,ZA,9/9/14
2014529443,BUSH,DUIKER,TRO,1,NO,ZA,9/9/14
2014529443,COMMON,ELAND,TRO,1,NO,ZA,9/9/14
2014529447,GREATER,KUDU,TRO,1,NO,ZA,9/9/14
2014529447,,WATERBUCK,TRO,1,NO,ZA,9/9/14
2014529447,,GEMSBOK,TRO,1,NO,ZA,9/9/14
2014529447,BLUE,WILDEBEEST,TRO,1,NO,ZA,9/9/14
2014529447,,BLESBOK,TRO,1,NO,ZA,9/9/14
2014529447,,SPRINGBOK,TRO,1,NO,ZA,9/9/14
2014529447,BLACK,WILDEBEEST,TRO,3,NO,ZA,9/9/14
2014529447,,IMPALA,TRO,1,NO,ZA,9/9/14
2014529461,AFRICAN,BUFFALO,TRO,1,NO,ZA,9/9/14
2014529461,,NYALA,TRO,2,NO,ZA,9/9/14
2014529461,COMMON,WARTHOG,TRO,1,NO,ZA,9/9/14
2014529461,,HARTEBEEST,TRO,1,NO,ZA,9/9/14
2014529461,NILE,CROCODILE,TRO,1,NO,ZA,9/9/14
2014529461,,SPRINGBOK,TRO,1,NO,ZA,9/9/14
2014529495,,IMPALA,TRO,1,NO,ZA,9/8/14
2014529495,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,9/8/14
2014529509,,GEMSBOK,TRO,1,NO,ZA,9/9/14
2014529509,COMMON,ELAND,TRO,1,NO,ZA,9/9/14
2014529509,GREATER,KUDU,TRO,1,NO,ZA,9/9/14
2014529509,,IMPALA,TRO,1,NO,ZA,9/9/14
2014529509,,BLESBOK,TRO,1,NO,ZA,9/9/14
2014529509,,SPRINGBOK,TRO,1,NO,ZA,9/9/14
2014529542,COMMON,OCTOPUS,MEA,150,KG,ES,9/15/14
2014529553,,COYOTE,TRI,256,NO,US,9/15/14
2014529553,EUROPEAN,RABBIT,TRI,334,NO,CN,9/15/14
2014529553,ARCTIC,FOX,TRI,433,NO,FI,9/15/14
2014529558,,COYOTE,TRI,647,NO,US,9/15/14
2014529575,,CUTTLEFISH,MEA,101,KG,KR,9/15/14
2014529575,NORTHERN SHORTFIN,SQUID,MEA,31,KG,KR,9/15/14
2014529575,NORTHERN SHORTFIN,SQUID,MEA,33,KG,KR,9/15/14
2014529580,ARGENTINE SHORTFIN,SQUID,MEA,2495,KG,AR,9/19/14
2014529580,ARGENTINE SHORTFIN,SQUID,MEA,2495,KG,AR,9/19/14
2014530201,,RACCOON,TRI,577,NO,KR,9/11/14
2014530207,RADIATED RAT,SNAKE,SHO,7814,NO,ID,9/14/14
2014530313,,OYSTER,SPR,1986,NO,AU,9/17/14
2014530313,,OYSTER,SPR,642,NO,AU,9/17/14
2014530313,,OYSTER,SPR,321,NO,AU,9/17/14
2014530315,FAT,HORSEMUSSEL,SPR,3024,NO,CN,9/17/14
2014530343,,GEMSBOK,TRO,2,NO,ZA,9/8/14
2014530343,,IMPALA,TRO,1,NO,ZA,9/8/14
2014530343,GREATER,KUDU,TRO,1,NO,ZA,9/8/14
2014530836,GREAT PEARL,OYSTER,JWL,163,NO,PH,9/17/14
2014530836,ABALONE,SHELL,JWL,186,NO,NZ,9/17/14
2014530836,,SHELL,JWL,13,NO,US,9/17/14
2014530836,,OYSTER,JWL,52,NO,PF,9/17/14
2014530836,,OYSTER,JWL,40,NO,PH,9/17/14
2014530839,ALPINE,CHAMOIS,TRO,1,NO,NZ,9/3/14
2014530839,,ELK,TRO,1,NO,NZ,9/3/14
2014531027,INDIAN,PEAFOWL,FEA,6480,NO,CN,9/12/14
2014531033,RED,FOX,TRI,248,NO,CN,9/12/14
2014531033,,COYOTE,TRI,553,NO,CA,9/12/14
2014531481,RUSSIAN,STURGEON,CAV,5,KG,NL,9/17/14
2014531481,MOLLUSC,SHELL,SPR,2,NO,CN,9/17/14
2014531653,TROPICAL,FISH,LIV,304,NO,PH,9/18/14
2014531653,OTHER,INVERTEBRATES,LIV,46,NO,PH,9/18/14
2014531653,"CRABS, LOBSTERS,",CRUSTACEANS,LIV,66,NO,PH,9/18/14
2014531653,MOLLUSC,SHELL,LIV,117,NO,PH,9/18/14
2014531653,DWARF,LIONFISH,LIV,2,NO,PH,9/18/14
2014531684,ARGENTINE SHORTFIN,SQUID,MEA,97794,KG,AR,9/18/14
2014531695,,SQUID,UNS,9687,KG,CN,9/18/14
2014531702,BLACK,WILDEBEEST,TRO,1,NO,ZA,9/14/14
2014531702,GREATER,KUDU,TRO,1,NO,ZA,9/14/14
2014531702,,BLESBOK,TRO,1,NO,ZA,9/14/14
2014531702,DESERT,WARTHOG,TRO,1,NO,ZA,9/14/14
2014531702,,IMPALA,TRO,1,NO,ZA,9/14/14
2014531745,TROPICAL,FISH,LIV,15260,NO,SG,9/18/14
2014531745,,SHRIMP,LIV,100,NO,SG,9/18/14
2014531745,,SHRIMP,LIV,500,NO,SG,9/18/14
2014531745,ASIAN FAN,SHRIMP,LIV,50,NO,SG,9/18/14
2014531923,,SQUID,MEA,1,KG,TH,9/18/14
2014532447,OLIVE,FLOUNDER,LIV,72,NO,KR,9/19/14
2014532447,WHIPARM,OCTOPUS,LIV,18,NO,KR,9/19/14
2014532447,,SEA PINEAPPLE,MEA,10,KG,KR,9/19/14
2014532449,,SQUID,MEA,2640,KG,JP,9/21/14
2014532449,KISSLIP,CUTTLEFISH,MEA,93,KG,JP,9/21/14
2014532534,,BLESBOK,TRO,1,NO,ZA,9/16/14
2014532534,BLUE,WILDEBEEST,TRO,1,NO,ZA,9/16/14
2014532534,,GEMSBOK,TRO,1,NO,ZA,9/16/14
2014532534,,IMPALA,TRO,1,NO,ZA,9/16/14
2014532534,GREATER,KUDU,TRO,1,NO,ZA,9/16/14
2014532534,,WATERBUCK,TRO,1,NO,ZA,9/16/14
2014532672,DOMESTIC,SHEEP,HOR,1,NO,NZ,9/17/14
2014532672,DOMESTIC,SHEEP,SKU,1,NO,NZ,9/17/14
2014532673,,ELK,TRO,1,NO,NZ,9/17/14
2014532673,DOMESTIC,SHEEP,TRO,1,NO,NZ,9/17/14
2014532677,FALLOW,DEER,TRO,1,NO,NZ,9/17/14
2014532677,,ELK,TRO,1,NO,NZ,9/17/14
2014532681,AMERICAN,BISON,SHO,2328,NO,US,9/18/14
2014532681,EURASIAN,ELK,SHO,3768,NO,FI,9/18/14
2014532682,,SHELL,SPR,480,NO,CN,9/20/14
2014533071,SOUTHERN AFRICAN,OSTRICH,SPR,450,NO,CN,9/22/14
2014533071,,WHELK,SPR,432,NO,CN,9/22/14
2014533072,SHORTFIN,SQUID,MEA,500,KG,KR,9/22/14
2014533072,NORTHERN SHORTFIN,SQUID,MEA,91,KG,KR,9/22/14
2014533072,SHORTFIN,SQUID,MEA,91,KG,KR,9/22/14
2014533074,,SQUID,MEA,3629,KG,TH,9/21/14
2014533077,PEARL,MUSSEL,SPR,58,NO,CN,9/26/14
2014533079,,OYSTER,SPR,15498,NO,ID,9/24/14
2014533081,CAPIZ,SHELL,SPR,552,NO,CN,9/26/14
2014533082,GREAT PEARL,OYSTER,SPR,470,NO,VN,9/26/14
2014533085,HIMILAYAN,TAHR,TRO,1,NO,NZ,9/18/14
2014533085,ALPINE,CHAMOIS,TRO,1,NO,NZ,9/18/14
2014533088,,ELK,TRO,2,NO,NZ,9/17/14
2014533088,DOMESTIC,SHEEP,TRO,1,NO,NZ,9/17/14
2014533088,HIMILAYAN,TAHR,TRO,1,NO,NZ,9/17/14
2014533088,FALLOW,DEER,TRO,1,NO,NZ,9/17/14
2014533088,ALPINE,CHAMOIS,TRO,1,NO,NZ,9/17/14
2014533088,PARADISE,SHELDUCK,TRO,1,NO,NZ,9/17/14
2014533289,AFRICAN,CIVET,TRO,1,NO,ZA,9/17/14
2014533289,VERVET,MONKEY,TRO,1,NO,ZA,9/17/14
2014533289,BLUE,WILDEBEEST,TRO,2,NO,ZA,9/17/14
2014533289,,GEMSBOK,TRO,1,NO,ZA,9/17/14
2014533289,COMMON,GENET,TRO,1,NO,ZA,9/17/14
2014533289,,GIRAFFE,TRO,1,NO,ZA,9/17/14
2014533289,,IMPALA,TRO,1,NO,ZA,9/17/14
2014533289,GREATER,KUDU,TRO,1,NO,ZA,9/17/14
2014533289,COMMON,WARTHOG,TRO,1,NO,ZA,9/17/14
2014533289,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,9/17/14
2014533298,GREAT PEARL,OYSTER,JWL,577,NO,PH,9/21/14
2014533298,ABALONE,SHELL,JWL,420,NO,NZ,9/21/14
2014533298,,SHELL,JWL,41,NO,US,9/21/14
2014533298,,OYSTER,JWL,46,NO,PF,9/21/14
2014533298,,SEA FAN,JWL,7,NO,CN,9/21/14
2014533298,,OYSTER,JWL,16,NO,PH,9/21/14
2014533337,,BONTEBOK,TRO,1,NO,ZA,9/17/14
2014533337,CHACMA,BABOON,TRO,1,NO,ZA,9/17/14
2014533337,,CARACAL,TRO,1,NO,ZA,9/17/14
2014533337,ROAN,ANTELOPE,TRO,2,NO,ZA,9/17/14
2014533337,RED RIVER,HOG,TRO,1,NO,ZA,9/17/14
2014533337,,IMPALA,TRO,1,NO,ZA,9/17/14
2014533337,,SPRINGBOK,TRO,4,NO,ZA,9/17/14
2014533337,GREATER,KUDU,TRO,1,NO,ZA,9/17/14
2014533337,DOMESTIC,GOAT,TRO,1,NO,ZA,9/17/14
2014533349,,BLESBOK,TRO,1,NO,ZA,9/17/14
2014533349,BLUE,WILDEBEEST,TRO,1,NO,ZA,9/17/14
2014533349,VERVET,MONKEY,TRO,1,NO,ZA,9/17/14
2014533349,,GEMSBOK,TRO,1,NO,ZA,9/17/14
2014533349,GREATER,KUDU,TRO,1,NO,ZA,9/17/14
2014533349,COMMON,WARTHOG,TRO,1,NO,ZA,9/17/14
2014533349,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,9/17/14
2014533441,NILE,CROCODILE,TRO,1,NO,MZ,9/12/14
2014533441,AFRICAN,BUFFALO,TRO,1,NO,MZ,9/12/14
2014533441,,BUSHBUCK,TRO,1,NO,MZ,9/12/14
2014533441,SOUTHERN,REEDBUCK,TRO,1,NO,MZ,9/12/14
2014533455,YELLOW,BABOON,TRO,2,NO,MZ,9/13/14
2014533455,RED RIVER,HOG,TRO,2,NO,MZ,9/13/14
2014533455,BUSH,DUIKER,TRO,2,NO,MZ,9/13/14
2014533455,SHARPE'S,GRYSBOK,TRO,1,NO,MZ,9/13/14
2014533455,GREATER,KUDU,TRO,1,NO,MZ,9/13/14
2014533455,,ORIBI,TRO,1,NO,MZ,9/13/14
2014533455,COMMON,WARTHOG,TRO,2,NO,MZ,9/13/14
2014534047,ARGENTINE SHORTFIN,SQUID,MEA,19958,KG,AR,9/25/14
2014534052,ARGENTINE SHORTFIN,SQUID,MEA,23187,KG,AR,9/23/14
2014534053,GREAT PEARL,OYSTER,JWL,164,NO,PH,9/24/14
2014534053,ABALONE,SHELL,JWL,187,NO,NZ,9/24/14
2014534053,,SHELL,JWL,18,NO,US,9/24/14
2014534053,,OYSTER,JWL,67,NO,PF,9/24/14
2014534053,,OYSTER,JWL,22,NO,PH,9/24/14
2014534059,,SEA STAR,SHE,25,NO,ID,9/20/14
2014534059,,SUNDIAL,SHE,25,NO,ID,9/20/14
2014534515,SHORTFIN,SQUID,BOD,56722,KG,AR,9/22/14
2014534607,,SEAHORSE,MED,2,KG,CN,9/3/14
2014534835,AMERICAN,BISON,SHO,1294,NO,US,9/24/14
2014535209,DOMESTIC WATER,BUFFALO,TRO,1,NO,AR,9/12/14
2014535209,,CHITAL,TRO,1,NO,AR,9/12/14
2014535217,HARTMANN'S MT.,ZEBRA,TRO,1,NO,NA,9/17/14
2014535217,COMMON,ELAND,TRO,1,NO,NA,9/17/14
2014535217,,GEMSBOK,TRO,1,NO,NA,9/17/14
2014535217,SOUTHERN AFRICAN,OSTRICH,TRO,1,NO,NA,9/17/14
2014535217,,SPRINGBOK,TRO,1,NO,NA,9/17/14
2014535217,DESERT,WARTHOG,TRO,2,NO,NA,9/17/14
2014535217,BLACK-BACKED,JACKAL,TRO,1,NO,NA,9/17/14
2014535219,,IMPALA,TRO,1,NO,NA,9/17/14
2014535219,,GEMSBOK,TRO,1,NO,NA,9/17/14
2014535219,,SPRINGBOK,TRO,1,NO,NA,9/17/14
2014535219,DESERT,WARTHOG,TRO,1,NO,NA,9/17/14
2014535386,,SPRINGBOK,TRO,2,NO,NA,9/17/14
2014535386,,GIRAFFE,TRO,1,NO,NA,9/17/14
2014535387,SPANISH,IBEX,TRO,2,NO,ES,9/22/14
2014535574,,SQUID,UNS,10170,KG,CN,9/25/14
2014535575,,SQUID,EXT,238,KG,JP,9/28/14
2014535575,,SQUID,EXT,201,KG,JP,9/28/14
2014535881,MOUNTAIN,GOAT,SKI,1,NO,CA,9/23/14
2014536008,HYBRID,LEOPARD CAT,LIV,1,NO,CA,9/26/14
2014536055,NILE,CROCODILE,TRO,1,NO,ZW,9/21/14
2014536243,,TRITON,SPR,384,NO,CN,9/29/14
2014536243,GIANT,SCALLOP,SPR,384,NO,CN,9/29/14
2014536243,FROG,SHELL,SPR,384,NO,CN,9/29/14
2014536243,,ARK,SPR,384,NO,CN,9/29/14
2014536243,,SHELL,SPR,384,NO,CN,9/29/14
2014536243,VERTAGUS,SHELL,SPR,384,NO,CN,9/29/14
2014536245,GREAT PEARL,OYSTER,SPR,3528,NO,IN,9/29/14
2014537071,,SEA PINEAPPLE,POW,50,KG,KR,10/1/14
2014537075,RIBBON,SEAL,SKP,2,GM,JP,10/2/14
2014537080,NEW ZEALAND ARROW,SQUID,MEA,17325,KG,NZ,10/3/14
2014537647,AFRICAN,BUFFALO,TRO,1,NO,ZA,9/23/14
2014537648,TROCHA,SHELL,SPR,32688,NO,ID,10/3/14
2014538178,,OYSTER,SPR,1,NO,ID,9/23/14
2014538204,BLACK,WILDEBEEST,TRO,1,NO,ZA,9/19/14
2014538204,FALLOW,DEER,TRO,1,NO,ZA,9/19/14
2014538204,,GEMSBOK,TRO,1,NO,ZA,9/19/14
2014538217,,GEMSBOK,TRO,1,NO,ZA,9/19/14
2014538217,,IMPALA,TRO,1,NO,ZA,9/19/14
2014538217,GREATER,KUDU,TRO,1,NO,ZA,9/19/14
2014538217,,SPRINGBOK,TRO,1,NO,ZA,9/19/14
2014538557,,SERVAL,TRO,1,NO,ZA,9/17/14
2014538557,CAPE,PORCUPINE,TRO,1,NO,ZA,9/17/14
2014538563,,BLESBOK,TRO,2,NO,ZA,9/25/14
2014538563,BLUE,WILDEBEEST,TRO,1,NO,ZA,9/25/14
2014538563,,GEMSBOK,TRO,1,NO,ZA,9/25/14
2014538563,COMMON,GENET,TRO,1,NO,ZA,9/25/14
2014538563,,IMPALA,TRO,1,NO,ZA,9/25/14
2014538563,GREATER,KUDU,TRO,1,NO,ZA,9/25/14
2014538563,SABLE,ANTELOPE,TRO,1,NO,ZA,9/25/14
2014538563,COMMON,WARTHOG,TRO,1,NO,ZA,9/25/14
2014538563,,WATERBUCK,TRO,1,NO,ZA,9/25/14
2014538567,TROPICAL,FISH,LIV,7939,NO,TH,9/30/14
2014538567,ASIAN FAN,SHRIMP,LIV,100,NO,TH,9/30/14
2014538602,,BUSHBUCK,TRO,1,NO,MZ,9/12/14
2014538602,NILE,CROCODILE,TRO,1,NO,MZ,9/12/14
2014538602,LICHTENSTEIN'S,HARTEBEEST,TRO,1,NO,MZ,9/12/14
2014538602,,LEOPARD,TRO,1,NO,MZ,9/12/14
2014538602,SOUTHERN,REEDBUCK,TRO,1,NO,MZ,9/12/14
2014538602,SABLE,ANTELOPE,TRO,1,NO,MZ,9/12/14
2014538602,,WATERBUCK,TRO,1,NO,MZ,9/12/14
2014538631,INDIAN,PEAFOWL,FEA,3312,NO,CN,9/27/14
2014538637,SOUTHERN AFRICAN,OSTRICH,FEA,4896,NO,ZA,9/13/14
2014538637,COMMON,PHEASANT,FEA,3600,NO,CN,9/13/14
2014538637,INDIAN,PEAFOWL,FEA,432,NO,CN,9/13/14
2014538643,GREAT PEARL,OYSTER,SPR,6840,NO,JP,10/10/14
2014538643,TROCHA,SHELL,SPR,6016,NO,JP,10/10/14
2014538644,GREAT PEARL,OYSTER,JWL,217,NO,PH,9/29/14
2014538644,ABALONE,SHELL,JWL,177,NO,NZ,9/29/14
2014538644,,SHELL,JWL,31,NO,US,9/29/14
2014538644,,OYSTER,JWL,62,NO,PF,9/29/14
2014538644,,SEA FAN,JWL,6,NO,CN,9/29/14
2014538644,,OYSTER,JWL,41,NO,PH,9/29/14
2014538645,TROCHA,SHELL,SPR,9842,NO,JP,9/28/14
2014538646,CAPIZ,SHELL,SPR,579,NO,VN,10/3/14
2014538648,PEARL,MUSSEL,SPR,96,NO,VN,10/3/14
2014538649,GREAT PEARL,OYSTER,SPR,136,NO,VN,10/3/14
2014538651,SHORTFIN,SQUID,BOD,149410,KG,ES,10/1/14
2014538759,TROPICAL,FISH,SPE,184,NO,GA,9/30/14
2014539238,,SHRIMP,LIV,9070,NO,TW,9/30/14
2014539238,,SHRIMP,LIV,1900,NO,TW,9/30/14
2014539238,TROPICAL,FISH,LIV,1074,NO,TW,9/30/14
2014539238,,SHRIMP,LIV,1000,NO,TW,9/30/14
